# r/g(r)/dn[At1,At2]:      g(r)[Si,Si]            dn(r)            g(r)[Si, H]            dn(r)            g(r)[Si, C]            dn(r)            g(r)[Si, N]            dn(r)            g(r)[ H,Si]            dn(r)            g(r)[ H, H]            dn(r)            g(r)[ H, C]            dn(r)            g(r)[ H, N]            dn(r)            g(r)[ C,Si]            dn(r)            g(r)[ C, H]            dn(r)            g(r)[ C, C]            dn(r)            g(r)[ C, N]            dn(r)            g(r)[ N,Si]            dn(r)            g(r)[ N, H]            dn(r)            g(r)[ N, C]            dn(r)            g(r)[ N, N]            dn(r)            
       2.169835           0.0596386925        0.0019682540        0.3460613602        0.1667187500        0.0595975623        1.0899375000        0.0566824642        1.9947812500        0.3460613602        0.2807894737        1.2915446745        0.6637837838        1.7674700408        0.7031052632        0.5091477484        0.4358947368        0.0595975623        1.3951200000        1.7674700408        0.5343600000        0.4196683715        1.7051428571        0.0000000000        0.1000000000        0.0566824642        2.6597083333        0.5091477484        0.3450833333        0.0000000000        0.1041666667        0.0000000000        0.0000000000
       2.188460           0.1192774346        0.0057142857        0.4273398721        0.1746875000        0.0547665373        1.0912812500        0.0424546801        1.9957812500        0.4273398721        0.2942105263        1.6812778010        0.6951351351        1.8254618662        0.7478947368        0.4781737654        0.4471578947        0.0547665373        1.3968400000        1.8254618662        0.5684000000        0.2528566090        1.7113469388        0.0000000000        0.1000000000        0.0424546801        2.6610416667        0.4781737654        0.3540000000        0.0000000000        0.1041666667        0.0000000000        0.0000000000
       2.207085           0.2424963384        0.0134603175        0.6014024269        0.1860937500        0.0250447038        1.0919062500        0.0469588196        1.9969062500        0.6014024269        0.3134210526        1.4364188583        0.7223783784        1.7926735355        0.7926315789        0.5272569222        0.4597894737        0.0250447038        1.3976400000        1.7926735355        0.6024000000        0.0817786247        1.7133877551        0.0000000000        0.1000000000        0.0469588196        2.6625416667        0.5272569222        0.3640000000        0.0000000000        0.1041666667        0.0000000000        0.0000000000
       2.225710           0.4475914378        0.0280000000        0.7485403579        0.2005312500        0.0123136509        1.0922187500        0.0295014553        1.9976250000        0.7485403579        0.3377368421        1.5021603157        0.7513513514        1.8416037064        0.8393684211        0.5400724083        0.4729473684        0.0123136509        1.3980400000        1.8416037064        0.6379200000        0.0353828989        1.7142857143        0.0000000000        0.1000000000        0.0295014553        2.6635000000        0.5400724083        0.3744166667        0.0000000000        0.1041666667        0.0000000000        0.0000000000
       2.244336           0.7727412560        0.0535238095        0.9146330616        0.2184687500        0.0193761987        1.0927187500        0.0327982529        1.9984375000        0.9146330616        0.3679473684        1.6427047511        0.7835675676        1.6337194868        0.8815263158        0.4886541328        0.4850526316        0.0193761987        1.3986800000        1.6337194868        0.6699600000        0.0000000000        1.7142857143        0.0000000000        0.1000000000        0.0327982529        2.6645833333        0.4886541328        0.3840000000        0.0000000000        0.1041666667        0.0000000000        0.0000000000
       2.262961           1.1268753655        0.0913650794        1.1441407202        0.2412812500        0.0154850826        1.0931250000        0.0210934619        1.9989687500        1.1441407202        0.4063684211        1.4205813844        0.8118918919        1.4243768308        0.9188947368        0.4618357976        0.4966842105        0.0154850826        1.3992000000        1.4243768308        0.6983600000        0.0000000000        1.7142857143        0.0079410680        0.1002000000        0.0210934619        2.6652916667        0.4618357976        0.3932083333        0.0079410680        0.1043750000        0.0000000000        0.0000000000
       2.281586           1.3391910554        0.1370793651        1.3629793176        0.2689062500        0.0187486748        1.0936250000        0.0109855516        1.9992500000        1.3629793176        0.4528947368        1.6375087215        0.8450810811        1.2966188766        0.9534736842        0.5180554872        0.5099473684        0.0187486748        1.3998400000        1.2966188766        0.7246400000        0.0091830244        1.7145306122        0.0171862852        0.1006400000        0.0109855516        2.6656666667        0.5180554872        0.4037083333        0.0171862852        0.1048333333        0.0000000000        0.0000000000
       2.300211           1.4877805960        0.1886984127        1.6868640745        0.3036562500        0.0334338887        1.0945312500        0.0168130187        1.9996875000        1.6868640745        0.5114210526        1.5428754825        0.8768648649        1.0951267200        0.9831578947        0.4652023227        0.5220526316        0.0334338887        1.4010000000        1.0951267200        0.7472000000        0.0361396573        1.7155102041        0.0522644696        0.1020000000        0.0168130187        2.6662500000        0.4652023227        0.4132916667        0.0522644696        0.1062500000        0.0000000000        0.0000000000
       2.318836           1.6530510894        0.2469841270        1.8763153426        0.3429375000        0.0328989580        1.0954375000        0.0106354390        1.9999687500        1.8763153426        0.5775789474        1.5336817404        0.9089729730        0.9343065228        1.0088947368        0.4318858969        0.5334736842        0.0328989580        1.4021600000        0.9343065228        0.7667600000        0.0859401351        1.7178775510        0.0605038307        0.1036000000        0.0106354390        2.6666250000        0.4318858969        0.4223333333        0.0605038307        0.1079166667        0.0128731555        0.0003404255
       2.337462           1.6622552818        0.3065396825        2.0139992069        0.3857812500        0.0424247244        1.0966250000        0.0011629585        2.0000000000        2.0139992069        0.6497368421        1.5550756192        0.9420540541        0.7164019936        1.0289473684        0.4426587121        0.5453684211        0.0424247244        1.4036800000        0.7164019936        0.7820000000        0.1808177296        1.7229387755        0.1086668378        0.1065200000        0.0011629585        2.6666666667        0.4426587121        0.4317500000        0.1086668378        0.1109583333        0.0728457380        0.0022978723
       2.356087           1.8785251910        0.3749206349        2.1774753588        0.4328437500        0.0516463611        1.0980937500        0.0000000000        2.0000000000        2.1774753588        0.7290000000        1.5255848320        0.9750270270        0.6070327056        1.0462105263        0.4568939000        0.5578421053        0.0516463611        1.4055600000        0.6070327056        0.7951200000        0.4391846877        1.7354285714        0.1333281946        0.1101600000        0.0000000000        2.6666666667        0.4568939000        0.4416250000        0.1333281946        0.1147500000        0.1683358080        0.0068936170
       2.374712           1.6414207873        0.4356190476        2.2473521204        0.4821875000        0.0919436016        1.1007500000        0.0000000000        2.0000000000        2.2473521204        0.8121052632        1.4919005295        1.0077837838        0.5028147923        1.0607368421        0.4345734731        0.5698947368        0.0919436016        1.4089600000        0.5028147923        0.8061600000        0.7064094243        1.7558367347        0.2523942006        0.1171600000        0.0000000000        2.6666666667        0.4345734731        0.4511666667        0.2523942006        0.1220416667        0.3160681174        0.0156595745
       2.393337           1.3387558055        0.4859047619        2.3610383860        0.5348437500        0.1384395208        1.1048125000        0.0000000000        2.0000000000        2.3610383860        0.9007894737        1.4445336145        1.0400000000        0.4214838852        1.0731052632        0.4297043156        0.5820000000        0.1384395208        1.4141600000        0.4214838852        0.8155600000        1.0988229468        1.7880816327        0.3095365696        0.1258800000        0.0000000000        2.6666666667        0.4297043156        0.4607500000        0.3095365696        0.1311250000        0.4803466188        0.0291914894
       2.411962           1.1517256318        0.5298412698        2.3550678083        0.5881875000        0.1321155790        1.1087500000        0.0000000000        2.0000000000        2.3550678083        0.9906315789        1.4557204395        1.0729729730        0.3708507480        1.0841578947        0.5389844701        0.5974210526        0.1321155790        1.4192000000        0.3708507480        0.8239600000        1.4982514380        1.8327346939        0.2600370126        0.1333200000        0.0000000000        2.6666666667        0.5389844701        0.4729583333        0.2600370126        0.1388750000        0.5116262430        0.0438297872
       2.430588           1.0128612572        0.5690793651        2.3422093098        0.6420625000        0.1073829605        1.1120000000        0.0000000000        2.0000000000        2.3422093098        1.0813684211        1.4663960462        1.1067027027        0.4260538512        1.0970526316        0.6177056262        0.6153684211        0.1073829605        1.4233600000        0.4260538512        0.8337600000        1.6210275477        1.8817959184        0.2780943335        0.1414000000        0.0000000000        2.6666666667        0.6177056262        0.4871666667        0.2780943335        0.1472916667        0.6678481993        0.0632340426
       2.449213           0.8296485397        0.6017142857        2.1314432161        0.6918437500        0.1149079369        1.1155312500        0.0000000000        2.0000000000        2.1314432161        1.1652105263        1.3654891475        1.1385945946        0.4144606721        1.1097894737        0.6779229313        0.6353684211        0.1149079369        1.4278800000        0.4144606721        0.8434400000        1.9311672334        1.9411428571        0.2548990222        0.1489200000        0.0000000000        2.6666666667        0.6779229313        0.5030000000        0.2548990222        0.1551250000        0.7846597332        0.0863829787
       2.467838           0.8585084508        0.6360000000        1.9741928979        0.7386562500        0.1572501312        1.1204375000        0.0000000000        2.0000000000        1.9741928979        1.2440526316        1.4589351766        1.1731891892        0.3812379983        1.1216842105        0.7784312005        0.6586842105        0.1572501312        1.4341600000        0.3812379983        0.8524800000        1.8105534413        1.9976326531        0.2043250113        0.1550400000        0.0000000000        2.6666666667        0.7784312005        0.5214583333        0.2043250113        0.1615000000        0.8552611375        0.1120000000
       2.486463           0.9396612572        0.6740952381        1.7214346952        0.7800937500        0.2466610800        1.1282500000        0.0000000000        2.0000000000        1.7214346952        1.3138421053        1.5224918327        1.2098378378        0.4719275569        1.1366315789        0.7997011857        0.6830000000        0.2466610800        1.4441600000        0.4719275569        0.8638400000        2.1108550481        2.0644897959        0.1920667610        0.1608800000        0.0000000000        2.6666666667        0.7997011857        0.5407083333        0.1920667610        0.1675833333        0.8201043568        0.1369361702
       2.505088           0.8825393779        0.7104126984        1.5961716978        0.8190937500        0.2449509644        1.1361250000        0.0000000000        2.0000000000        1.5961716978        1.3795263158        1.4379925205        1.2449729730        0.5549766211        1.1544736842        0.9907860645        0.7135789474        0.2449509644        1.4542400000        0.5549766211        0.8774000000        2.2522475456        2.1368979592        0.2553192592        0.1687600000        0.0000000000        2.6666666667        0.9907860645        0.5649166667        0.2553192592        0.1757916667        0.5377174159        0.1535319149
       2.523714           1.0079003581        0.7525079365        1.4000549687        0.8538125000        0.3553190810        1.1477187500        0.0000000000        2.0000000000        1.4000549687        1.4380000000        1.5476317361        1.2833513514        0.5355241760        1.1719473684        1.0064601575        0.7451052632        0.3553190810        1.4690800000        0.5355241760        0.8906800000        2.5818928060        2.2211428571        0.3064746790        0.1783600000        0.0000000000        2.6666666667        1.0064601575        0.5898750000        0.3064746790        0.1857916667        0.4401498050        0.1673191489
       2.542339           0.8328986902        0.7878095238        1.2504715497        0.8852812500        0.3793883494        1.1602812500        0.0098307512        2.0003125000        1.2504715497        1.4910000000        1.5679978207        1.3228108108        0.5865171026        1.1913684211        1.1639609393        0.7821052632        0.3793883494        1.4851600000        0.5865171026        0.9054400000        2.6625365734        2.3093061224        0.3120673654        0.1882800000        0.0098307512        2.6670833333        1.1639609393        0.6191666667        0.3120673654        0.1961250000        0.2489899192        0.1752340426
       2.560964           0.7366782839        0.8194920635        1.1552507884        0.9147812500        0.4194637291        1.1743750000        0.0096882790        2.0006250000        1.1552507884        1.5406842105        1.5876098787        1.3633513514        0.6704370677        1.2138947368        1.1748313102        0.8200000000        0.4194637291        1.5032000000        0.6704370677        0.9225600000        2.5121889437        2.3937142857        0.4340349007        0.2022800000        0.0096882790        2.6675000000        1.1748313102        0.6491666667        0.4340349007        0.2107083333        0.2875975938        0.1845106383
       2.579589           0.8031973684        0.8545396825        1.0409286262        0.9417500000        0.4189285405        1.1886562500        0.0076391054        2.0008750000        1.0409286262        1.5861052632        1.7108118850        1.4076756757        0.6685101759        1.2366842105        1.3284002243        0.8634736842        0.4189285405        1.5214800000        0.6685101759        0.9398800000        2.7011377837        2.4857959184        0.3813441419        0.2147600000        0.0076391054        2.6678333333        1.3284002243        0.6835833333        0.3813441419        0.2237083333        0.4498945482        0.1992340426
       2.598214           0.6812836513        0.8846984127        0.9701781148        0.9672500000        0.4581238128        1.2045000000        0.0348261445        2.0020312500        0.9701781148        1.6290526316        1.5547528454        1.4485405405        0.7274433551        1.2618421053        1.3775895127        0.9092105263        0.4581238128        1.5417600000        0.7274433551        0.9590000000        2.8867904095        2.5856326531        0.3963779997        0.2279200000        0.0348261445        2.6693750000        1.3775895127        0.7197916667        0.3963779997        0.2374166667        0.5434400565        0.2172765957
       2.616840           0.5768864176        0.9106031746        0.8825759406        0.9907812500        0.4997278592        1.2220312500        0.0371158541        2.0032812500        0.8825759406        1.6686842105        1.6178499851        1.4916756757        0.8011398498        1.2899473684        1.4705692077        0.9587368421        0.4997278592        1.5642000000        0.8011398498        0.9803600000        2.5503227443        2.6751020408        0.5249666400        0.2456000000        0.0371158541        2.6710416667        1.4705692077        0.7590000000        0.5249666400        0.2558333333        0.7252595826        0.2417021277
       2.635465           0.5255466784        0.9345396825        0.7661440462        1.0115000000        0.5541659710        1.2417500000        0.0612934496        2.0053750000        0.7661440462        1.7035789474        1.6350402799        1.5358918919        0.8401468588        1.3198421053        1.5561699078        1.0118947368        0.5541659710        1.5894400000        0.8401468588        1.0030800000        2.1427488007        2.7513469388        0.5983704410        0.2660400000        0.0612934496        2.6738333333        1.5561699078        0.8010833333        0.5983704410        0.2771250000        1.0962359747        0.2791489362
       2.654090           0.5663049239        0.9606984127        0.6528820084        1.0294062500        0.5715281247        1.2623750000        0.0820850053        2.0082187500        0.6528820084        1.7337368421        1.5924642432        1.5795675676        0.8633994253        1.3510000000        1.7121536324        1.0712105263        0.5715281247        1.6158400000        0.8633994253        1.0267600000        2.1082566221        2.8274285714        0.7031527837        0.2904000000        0.0820850053        2.6776250000        1.7121536324        0.8480416667        0.7031527837        0.3025000000        1.3830661259        0.3270638298
       2.672715           0.6804289610        0.9925714286        0.5696577229        1.0452500000        0.7224203738        1.2888125000        0.1094091139        2.0120625000        0.5696577229        1.7604210526        1.6364260020        1.6250810811        1.0211142773        1.3883684211        1.7647779029        1.1332105263        0.7224203738        1.6496800000        1.0211142773        1.0551600000        1.9562894167        2.8990204082        0.6865555325        0.3145200000        0.1094091139        2.6827500000        1.7647779029        0.8971250000        0.6865555325        0.3276250000        2.0130822750        0.3977872340
       2.691340           0.7525850729        1.0283174603        0.5241255162        1.0600312500        0.8227773325        1.3193437500        0.1684293414        2.0180625000        0.5241255162        1.7853157895        1.6023548150        1.6702702703        1.1616305732        1.4314736842        1.7951021907        1.1971578947        0.8227773325        1.6887600000        1.1616305732        1.0879200000        1.7423156030        2.9636734694        0.7758978325        0.3421600000        0.1684293414        2.6907500000        1.7951021907        0.9477500000        0.7758978325        0.3564166667        2.5180783799        0.4874893617
       2.709965           0.8622529419        1.0698412698        0.5213174625        1.0749375000        0.8638350574        1.3518437500        0.2102483163        2.0256562500        0.5213174625        1.8104210526        1.6030903353        1.7161081081        1.0981546884        1.4727894737        1.8171429093        1.2627894737        0.8638350574        1.7303600000        1.0981546884        1.1193200000        1.5253401454        3.0210612245        0.9468961206        0.3763600000        0.2102483163        2.7008750000        1.8171429093        0.9997083333        0.9468961206        0.3920416667        2.8064035827        0.5888510638
       2.728591           0.9415562341        1.1158095238        0.4969761869        1.0893437500        0.9184464906        1.3868750000        0.1911723293        2.0326562500        0.4969761869        1.8346842105        1.4321025701        1.7576216216        1.1577281272        1.5169473684        1.7895454886        1.3283157895        0.9184464906        1.7752000000        1.1577281272        1.1528800000        1.3569110963        3.0728163265        1.0170367919        0.4136000000        0.1911723293        2.7102083333        1.7895454886        1.0515833333        1.0170367919        0.4308333333        3.2656185127        0.7084255319
       2.747216           1.0160711262        1.1660952381        0.5189741279        1.1045937500        1.0830394504        1.4287500000        0.1978500240        2.0400000000        0.5189741279        1.8603684211        1.6114181161        1.8049729730        1.1488896103        1.5613684211        1.7554370773        1.3934736842        1.0830394504        1.8288000000        1.1488896103        1.1866400000        1.0598809462        3.1137959184        1.0927383112        0.4541600000        0.1978500240        2.7200000000        1.7554370773        1.1031666667        1.0927383112        0.4730833333        3.6204494384        0.8428085106
       2.765841           1.1707706240        1.2248253968        0.4522039083        1.1180625000        1.2040584807        1.4759375000        0.1702759303        2.0464062500        0.4522039083        1.8830526316        1.5353438522        1.8507027027        1.1133239239        1.6050000000        1.7080927209        1.4577368421        1.2040584807        1.8892000000        1.1133239239        1.2198000000        0.8894312788        3.1486530612        1.1067769346        0.4958000000        0.1702759303        2.7285416667        1.7080927209        1.1540416667        1.1067769346        0.5164583333        3.9066441147        0.9897872340
       2.784466           1.2325875614        1.2874920635        0.4968998008        1.1330625000        1.2832023272        1.5269062500        0.1794791728        2.0532500000        0.4968998008        1.9083157895        1.5471042446        1.8974054054        1.1832840589        1.6520000000        1.6756565504        1.5216315789        1.2832023272        1.9544400000        1.1832840589        1.2555200000        0.7789225503        3.1795918367        1.0689418937        0.5365600000        0.1794791728        2.7376666667        1.6756565504        1.2046250000        1.0689418937        0.5589166667        4.1201568824        1.1468936170
       2.803091           1.0819434222        1.3432380952        0.4984904174        1.1483125000        1.3857625004        1.5826875000        0.2078320277        2.0612812500        0.4984904174        1.9340000000        1.5937558050        1.9461621622        1.1663041372        1.6989473684        1.5240731613        1.5805263158        1.3857625004        2.0258400000        1.1663041372        1.2912000000        0.6185350485        3.2044897959        1.1831384037        0.5822800000        0.2078320277        2.7483750000        1.5240731613        1.2512500000        1.1831384037        0.6065416667        4.4972517645        1.3206808511
       2.821717           1.3790208889        1.4152380952        0.5463664633        1.1652500000        1.4303511108        1.6410312500        0.2601625057        2.0714687500        0.5463664633        1.9625263158        1.6983295031        1.9988108108        1.1728935560        1.7467894737        1.4636976101        1.6378421053        1.4303511108        2.1005200000        1.1728935560        1.3275600000        0.5123328400        3.2253877551        1.2574627513        0.6315200000        0.2601625057        2.7619583333        1.4636976101        1.2966250000        1.2574627513        0.6578333333        4.4206910764        1.4937872340
       2.840342           1.5002146499        1.4946031746        0.5034088696        1.1810625000        1.3012621839        1.6948125000        0.2221067789        2.0802812500        0.5034088696        1.9891578947        1.7518478085        2.0538378378        1.1231788091        1.7932105263        1.4803802331        1.6965789474        1.3012621839        2.1693600000        1.1231788091        1.3628400000        0.5214368926        3.2469387755        1.3236933933        0.6840400000        0.2221067789        2.7737083333        1.4803802331        1.3431250000        1.3236933933        0.7125416667        4.3607601054        1.6668085106
       2.858967           1.5032387390        1.5751746032        0.5548067574        1.1987187500        1.4552630346        1.7557500000        0.2689748985        2.0910937500        0.5548067574        2.0188947368        1.7358909539        2.1090810811        1.1500702200        1.8413684211        1.4166393193        1.7535263158        1.4552630346        2.2473600000        1.1500702200        1.3994400000        0.5595033264        3.2703673469        1.5015329362        0.7444000000        0.2689748985        2.7881250000        1.4166393193        1.3882083333        1.5015329362        0.7754166667        4.5348949555        1.8491063830
       2.877592           1.7726596135        1.6714285714        0.5864196046        1.2176250000        1.3002037317        1.8109062500        0.2724104844        2.1021875000        0.5864196046        2.0507368421        1.7403183907        2.1651891892        1.1191018492        1.8888421053        1.3996527423        1.8105263158        1.3002037317        2.3179600000        1.1191018492        1.4355200000        0.5734517100        3.2946938776        1.4634965516        0.8040000000        0.2724104844        2.8029166667        1.3996527423        1.4333333333        1.4634965516        0.8375000000        4.8358289597        2.0460425532
       2.896217           2.0269678521        1.7829206349        0.5836858182        1.2366875000        1.2835346829        1.8660625000        0.3007337518        2.1145937500        0.5836858182        2.0828421053        1.8272443585        2.2248648649        1.0153454023        1.9324736842        1.2987806840        1.8641052632        1.2835346829        2.3885600000        1.0153454023        1.4686800000        0.6705813853        3.3235102041        1.5106682047        0.8663200000        0.3007337518        2.8194583333        1.2987806840        1.4757500000        1.5106682047        0.9024166667        4.6933741643        2.2396595745
       2.914843           2.1162470952        1.9008253968        0.6130926720        1.2569687500        1.1781581768        1.9173437500        0.3806637924        2.1305000000        0.6130926720        2.1170000000        1.7941635049        2.2842162162        1.0810080222        1.9795263158        1.2948315702        1.9182105263        1.1781581768        2.4542000000        1.0810080222        1.5044400000        0.7520613725        3.3562448980        1.6608608059        0.9357200000        0.3806637924        2.8406666667        1.2948315702        1.5185833333        1.6608608059        0.9747083333        4.6091458749        2.4322553191
       2.933468           2.1749732077        2.0235555556        0.5997358188        1.2770625000        1.1682070270        1.9688437500        0.4002125105        2.1474375000        0.5997358188        2.1508421053        1.8972937946        2.3477837838        1.0470286793        2.0256842105        1.2871468584        1.9726842105        1.1682070270        2.5201200000        1.0470286793        1.5395200000        0.7906865869        3.3911020408        1.8458805208        1.0138400000        0.4002125105        2.8632500000        1.2871468584        1.5617083333        1.8458805208        1.0560833333        4.4019919819        2.6185531915
       2.952093           2.4887007421        2.1657777778        0.6235054943        1.2982187500        1.0373215781        2.0151562500        0.4622567199        2.1672500000        0.6235054943        2.1864736842        1.9371508479        2.4135135135        1.0633301381        2.0731578947        1.2537648640        2.0264210526        1.0373215781        2.5794000000        1.0633301381        1.5756000000        0.9379862307        3.4329795918        1.7564005487        1.0891200000        0.4622567199        2.8896666667        1.2537648640        1.6042500000        1.7564005487        1.1345000000        4.1599691926        2.7968510638
       2.970718           2.7231001397        2.3233650794        0.6748273842        1.3214062500        1.0388703833        2.0621250000        0.4823985063        2.1881875000        0.6748273842        2.2255263158        1.9318144452        2.4798918919        1.0733211398        2.1216842105        1.2744718433        2.0817368421        1.0388703833        2.6395200000        1.0733211398        1.6124800000        1.0382073976        3.4799183673        1.8634694300        1.1700000000        0.4823985063        2.9175833333        1.2744718433        1.6480416667        1.8634694300        1.2187500000        4.2981722233        2.9834042553
       2.989343           2.7597014339        2.4850793651        0.7059641663        1.3459687500        1.0403001730        2.1097500000        0.5354235225        2.2117187500        0.7059641663        2.2668947368        1.9761753267        2.5486486486        1.0956276446        2.1718421053        1.2370839420        2.1361052632        1.0403001730        2.7004800000        1.0956276446        1.6506000000        1.0681061501        3.5288163265        1.8803675918        1.2526400000        0.5354235225        2.9489583333        1.2370839420        1.6910833333        1.8803675918        1.3048333333        4.0414483370        3.1610212766
       3.007969           2.7652264419        2.6491428571        0.7274095547        1.3715937500        1.0328506009        2.1576250000        0.5407521232        2.2357812500        0.7274095547        2.3100526316        2.0131550919        2.6195675676        1.1309266989        2.2242631579        1.1745003054        2.1883684211        1.0328506009        2.7617600000        1.1309266989        1.6904400000        1.1359320297        3.5814693878        1.8256915321        1.3338800000        0.5407521232        2.9810416667        1.1745003054        1.7324583333        1.8256915321        1.3894583333        3.7658701056        3.3285957447
       3.026594           2.9352994368        2.8254603175        0.7929614379        1.3998750000        0.8656860780        2.1982500000        0.6381660191        2.2645312500        0.7929614379        2.3576842105        1.9460175935        2.6889729730        1.1249012292        2.2770526316        1.2710748352        2.2456315789        0.8656860780        2.8137600000        1.1249012292        1.7305600000        1.1515663345        3.6355102041        1.9453519969        1.4215200000        0.6381660191        3.0193750000        1.2710748352        1.7777916667        1.9453519969        1.4807500000        3.5326414968        3.4877446809
       3.045219           3.0122678205        3.0086349206        0.8274325745        1.4297500000        0.9288017201        2.2423750000        0.6358652002        2.2935312500        0.8274325745        2.4080000000        1.8803669589        2.7568648649        1.0901337618        2.3288421053        1.1655605304        2.2987894737        0.9288017201        2.8702400000        1.0901337618        1.7699200000        1.2217203408        3.6935510204        1.8663739946        1.5066400000        0.6358652002        3.0580416667        1.1655605304        1.8198750000        1.8663739946        1.5694166667        3.2189801039        3.6345531915
       3.063844           2.7890620599        3.1803174603        0.9174410532        1.4632812500        0.9168938376        2.2864687500        0.8143037493        2.3311250000        0.9174410532        2.4644736842        1.8634907566        2.8249729730        1.1382083224        2.3835789474        1.1730933131        2.3529473684        0.9168938376        2.9266800000        1.1382083224        1.8115200000        1.2629287948        3.7542857143        1.7510441255        1.5874800000        0.8143037493        3.1081666667        1.1730933131        1.8627500000        1.7510441255        1.6536250000        2.7780891039        3.7628085106
       3.082469           2.9959505828        3.3669841270        0.9950835864        1.5000937500        0.9007111431        2.3303125000        0.7322691715        2.3653437500        0.9950835864        2.5264736842        1.9111741657        2.8956756757        1.0877327951        2.4365263158        1.1938750443        2.4087368421        0.9007111431        2.9828000000        1.0877327951        1.8517600000        1.1319976546        3.8093877551        1.7248115498        1.6680800000        0.7322691715        3.1537916667        1.1938750443        1.9069166667        1.7248115498        1.7375833333        2.4350066439        3.8765957447
       3.101095           2.8060268362        3.5439365079        1.0190546443        1.5382500000        0.9178335573        2.3755312500        0.7578575575        2.4011875000        1.0190546443        2.5907368421        1.8218785115        2.9638918919        1.1751260763        2.4944210526        1.1473058567        2.4630000000        0.9178335573        3.0406800000        1.1751260763        1.8957600000        1.1267257073        3.8648979592        1.7143041885        1.7491600000        0.7578575575        3.2015833333        1.1473058567        1.9498750000        1.7143041885        1.8220416667        2.2690881417        3.9839148936
       3.119720           2.4522833168        3.7004444444        1.0885656060        1.5795000000        0.9181885952        2.4213125000        0.9368605192        2.4460312500        1.0885656060        2.6602105263        1.8601009667        3.0343783784        1.1695812765        2.5527368421        1.1116563916        2.5162105263        0.9181885952        3.0992800000        1.1695812765        1.9400800000        0.9970695462        3.9146122449        1.5819167334        1.8248800000        0.9368605192        3.2613750000        1.1116563916        1.9920000000        1.5819167334        1.9009166667        2.1069464534        4.0847659574
       3.138345           2.5884179726        3.8676190476        1.1082797884        1.6220000000        0.9698752007        2.4702500000        0.8490020781        2.4871562500        1.1082797884        2.7317894737        1.7253220490        3.1005405405        1.0941981158        2.6079473684        1.0604716407        2.5675789474        0.9698752007        3.1619200000        1.0941981158        1.9820400000        0.9723272531        3.9636734694        1.6044848999        1.9026000000        0.8490020781        3.3162083333        1.0604716407        2.0326666667        1.6044848999        1.9818750000        1.7587295199        4.1699574468
       3.156970           2.3481217879        4.0210793651        1.1685258857        1.6673437500        0.9382674975        2.5181562500        0.8900178208        2.5307812500        1.1685258857        2.8081578947        1.4459275362        3.1566486486        1.0689555614        2.6625263158        1.1102740784        2.6220000000        0.9382674975        3.2232400000        1.0689555614        2.0235200000        1.0056550815        4.0150204082        1.5325647839        1.9777200000        0.8900178208        3.3743750000        1.1102740784        2.0757500000        1.5325647839        2.0601250000        1.5696174798        4.2468936170
       3.175595           1.9625264222        4.1508571429        1.1843075814        1.7138437500        0.9678212493        2.5681562500        0.8418028575        2.5725312500        1.1843075814        2.8864736842        1.4978513787        3.2154594595        1.0279280427        2.7156315789        1.1461041110        2.6788421053        0.9678212493        3.2872400000        1.0279280427        2.0638800000        0.9907329360        4.0662040816        1.4001147407        2.0471600000        0.8418028575        3.4300416667        1.1461041110        2.1207500000        1.4001147407        2.1324583333        1.3127362690        4.3120000000
       3.194220           1.8561967327        4.2750476190        1.2240289885        1.7624687500        0.9470019650        2.6176562500        0.8930455715        2.6173437500        1.2240289885        2.9683684211        1.5022057981        3.2751351351        1.0109409600        2.7684736842        1.0729919925        2.7326842105        0.9470019650        3.3506000000        1.0109409600        2.1040400000        1.0573000706        4.1214693878        1.2786120807        2.1113200000        0.8930455715        3.4897916667        1.0729919925        2.1633750000        1.2786120807        2.1992916667        1.3110404021        4.3777872340
       3.212846           1.7221774347        4.3916190476        1.1500066422        1.8086875000        0.9029612667        2.6654062500        0.9608983266        2.6661250000        1.1500066422        3.0462105263        1.4014517288        3.3314594595        1.0201546414        2.8224210526        1.1383432889        2.7904736842        0.9029612667        3.4117200000        1.0201546414        2.1450400000        1.0620576583        4.1776326531        1.0739408434        2.1658400000        0.9608983266        3.5548333333        1.1383432889        2.2091250000        1.0739408434        2.2560833333        1.1248876944        4.4348936170
       3.231471           1.6931102750        4.5075555556        1.1221845499        1.8543125000        0.8943349691        2.7132500000        0.8938725163        2.7120312500        1.1221845499        3.1230526316        1.4172513649        3.3890810811        0.9739946998        2.8745263158        1.0299502033        2.8433684211        0.8943349691        3.4729600000        0.9739946998        2.1846400000        1.0147534967        4.2319183673        1.1083289014        2.2227600000        0.8938725163        3.6160416667        1.0299502033        2.2510000000        1.1083289014        2.3153750000        1.0373856436        4.4881702128
       3.250096           1.7095091029        4.6259682540        1.1640678748        1.9021875000        0.9060581571        2.7622812500        0.9263660253        2.7601562500        1.1640678748        3.2036842105        1.3274530278        3.4436756757        0.9696715790        2.9270000000        1.0597171428        2.8984210526        0.9060581571        3.5357200000        0.9696715790        2.2245200000        1.1087518557        4.2919183673        1.0502343966        2.2773200000        0.9263660253        3.6802083333        1.0597171428        2.2945833333        1.0502343966        2.3722083333        0.9468950541        4.5373617021
