# r/g(r)/dn[At1,At2]:      g(r)[Si,Si]            dn(r)            g(r)[Si, H]            dn(r)            g(r)[Si, C]            dn(r)            g(r)[Si, N]            dn(r)            g(r)[ H,Si]            dn(r)            g(r)[ H, H]            dn(r)            g(r)[ H, C]            dn(r)            g(r)[ H, N]            dn(r)            g(r)[ C,Si]            dn(r)            g(r)[ C, H]            dn(r)            g(r)[ C, C]            dn(r)            g(r)[ C, N]            dn(r)            g(r)[ N,Si]            dn(r)            g(r)[ N, H]            dn(r)            g(r)[ N, C]            dn(r)            g(r)[ N, N]            dn(r)            
       1.443452          -1.5881261712        0.0000000000       -0.0403516859        0.0124687500       -1.5881261712        0.0000000000       -1.5881261712        0.0000000000       -0.0403516859        0.0210000000       -1.4188150855        0.0014054054       -1.5881261712        0.4473684211       -1.5881261712        0.3421052632       -1.5881261712        0.0000000000       -1.5881261712        0.3400000000        9.7800420793        0.6673469388        1.3627191399        0.0470000000       -1.5881261712        0.0000000000       -1.5881261712        0.2708333333        1.3627191399        0.0489583333       -1.5881261712        0.0000000000
       1.462078          -1.6086181218        0.0000000000        1.5199752437        0.0286562500       -1.6086181218        0.0000000000       -1.6086181218        0.0000000000        1.5199752437        0.0482631579       -1.3369923595        0.0028108108       -1.6086181218        0.4473684211       -1.6086181218        0.3421052632       -1.6086181218        0.0000000000       -1.6086181218        0.3400000000        9.7226535135        0.7444897959        0.5457224114        0.0610800000       -1.6086181218        0.0000000000       -1.6086181218        0.2708333333        0.5457224114        0.0636250000       -1.6086181218        0.0000000000
       1.480703          -1.6291100724        0.0000000000        2.3845177577        0.0496875000       -1.6291100724        0.0000000000       -1.6291100724        0.0000000000        2.3845177577        0.0836842105       -1.4021638459        0.0040000000       -1.6291100724        0.4473684211       -1.6291100724        0.3421052632       -1.6291100724        0.0000000000       -1.6291100724        0.3400000000       11.2053853454        0.8329795918       -0.1847606736        0.0706400000       -1.6291100724        0.0000000000       -1.6291100724        0.2708333333       -0.1847606736        0.0735833333       -1.6291100724        0.0000000000
       1.499328          -1.6496020230        0.0000000000        3.1505062498        0.0751562500       -1.6496020230        0.0000000000       -1.6496020230        0.0000000000        3.1505062498        0.1265789474       -1.3032237904        0.0058378378       -1.6496020230        0.4473684211       -1.6496020230        0.3421052632       -1.6496020230        0.0000000000       -1.6496020230        0.3400000000       13.9954503082        0.9422040816       -0.6827483125        0.0771200000       -1.6496020230        0.0000000000       -1.6496020230        0.2708333333       -0.6827483125        0.0803333333       -1.6496020230        0.0000000000
       1.517953          -1.6700939736        0.0000000000        2.1345110849        0.0955937500       -1.6700939736        0.0000000000       -1.6700939736        0.0000000000        2.1345110849        0.1610000000       -1.1065885380        0.0088648649       -1.6700939736        0.4473684211       -1.6700939736        0.3421052632       -1.6700939736        0.0000000000       -1.6700939736        0.3400000000       15.7810450736        1.0655510204       -0.9803784143        0.0818000000       -1.6700939736        0.0000000000       -1.6700939736        0.2708333333       -0.9803784143        0.0852083333       -1.6700939736        0.0000000000
       1.536578          -1.6905859242        0.0000000000        1.1426487187        0.1110000000       -1.6905859242        0.0000000000       -1.6905859242        0.0000000000        1.1426487187        0.1869473684       -1.1935544644        0.0115675676       -1.6905859242        0.4473684211       -1.6905859242        0.3421052632       -1.6905859242        0.0000000000       -1.6905859242        0.3400000000       15.1382906928        1.1859591837       -1.0732894189        0.0860400000       -1.6905859242        0.0000000000       -1.6905859242        0.2708333333       -1.0732894189        0.0896250000       -1.6905859242        0.0000000000
       1.555204          -1.7110778748        0.0000000000       -0.2688398539        0.1189375000       -1.7110778748        0.0000000000       -1.7110778748        0.0000000000       -0.2688398539        0.2003157895       -0.9449944314        0.0157837838       -1.7110778748        0.4473684211       -1.7110778748        0.3421052632       -1.7110778748        0.0000000000       -1.7110778748        0.3400000000       13.6424369718        1.2971428571       -1.0666511013        0.0905200000       -1.7110778748        0.0000000000       -1.7110778748        0.2708333333       -1.0666511013        0.0942916667       -1.7110778748        0.0000000000
       1.573829          -1.7315698253        0.0000000000       -1.0245954749        0.1228750000       -1.7315698253        0.0000000000       -1.7271278569        0.0000312500       -1.0245954749        0.2069473684       -0.8774987095        0.0205405405       -1.7315698253        0.4473684211       -1.7315698253        0.3421052632       -1.7315698253        0.0000000000       -1.7315698253        0.3400000000       11.1566802219        1.3915918367       -1.2425979359        0.0939600000       -1.7271278569        0.0000416667       -1.7315698253        0.2708333333       -1.2425979359        0.0978750000       -1.7315698253        0.0000000000
       1.592454          -1.7520617759        0.0000000000       -1.4637069872        0.1245000000       -1.7520617759        0.0000000000       -1.7301116919        0.0001875000       -1.4637069872        0.2096842105       -0.9079795669        0.0252972973       -1.7520617759        0.4473684211       -1.7520617759        0.3421052632       -1.7520617759        0.0000000000       -1.7520617759        0.3400000000        8.7836345481        1.4697142857       -1.4823391428        0.0958800000       -1.7301116919        0.0002500000       -1.7520617759        0.2708333333       -1.4823391428        0.0998750000       -1.7520617759        0.0000000000
       1.611079          -1.7725537265        0.0000000000       -1.7012984060        0.1249062500       -1.7725537265        0.0000000000       -1.6380364708        0.0011562500       -1.7012984060        0.2103684211       -0.4072958599        0.0330810811       -1.7725537265        0.4473684211       -1.7725537265        0.3421052632       -1.7725537265        0.0000000000       -1.7725537265        0.3400000000        5.5073820048        1.5243265306       -1.5448290304        0.0975200000       -1.6380364708        0.0015416667       -1.7725537265        0.2708333333       -1.5448290304        0.1015833333       -1.7725537265        0.0000000000
       1.629704          -1.7930456771        0.0000000000       -1.7822086015        0.1249687500       -1.7930456771        0.0000000000       -1.3683677745        0.0042500000       -1.7822086015        0.2104736842       -0.4996260518        0.0405405405       -1.7930456771        0.4473684211       -1.7785962429        0.3422105263       -1.7930456771        0.0000000000       -1.7930456771        0.3400000000        3.1123544111        1.5615510204       -1.6997023321        0.0982000000       -1.3683677745        0.0056666667       -1.7785962429        0.2709166667       -1.6997023321        0.1022916667       -1.7930456771        0.0000000000
       1.648330          -1.8135376277        0.0000000000       -1.8081803150        0.1250000000       -1.8135376277        0.0000000000       -0.4775577665        0.0140937500       -1.8081803150        0.2105263158        0.0768698036        0.0515675676       -1.8135376277        0.4473684211       -1.7921083768        0.3423684211       -1.8135376277        0.0000000000       -1.8135376277        0.3400000000        1.3134186646        1.5855510204       -1.7321064743        0.0988000000       -0.4775577665        0.0187916667       -1.7921083768        0.2710416667       -1.7321064743        0.1029166667       -1.8135376277        0.0000000000
       1.666955          -1.8340295783        0.0000000000       -1.8340295783        0.1250000000       -1.8340295783        0.0000000000        1.6342588378        0.0399375000       -1.8340295783        0.2105263158        0.4384357582        0.0649729730       -1.8340295783        0.4473684211       -1.8057764811        0.3425789474       -1.8340295783        0.0000000000       -1.8340295783        0.3400000000       -0.0040591709        1.5997551020       -1.8018210474        0.0990400000        1.6342588378        0.0532500000       -1.8057764811        0.2712083333       -1.8018210474        0.1031666667       -1.8340295783        0.0000000000
       1.685580          -1.8545215289        0.0000000000       -1.8545215289        0.1250000000       -1.8465583682        0.0000625000        5.6358265026        0.0963750000       -1.8545215289        0.2105263158        1.2446545265        0.0834594595       -1.8545215289        0.4473684211       -1.8265806142        0.3427894737       -1.8465583682        0.0000800000       -1.8545215289        0.3400000000       -0.3671981267        1.6114285714       -1.8279776599        0.0992400000        5.6358265026        0.1285000000       -1.8265806142        0.2713750000       -1.8279776599        0.1033750000       -1.8545215289        0.0000000000
       1.704205          -1.8750134795        0.0000000000       -1.8750134795        0.1250000000       -1.8435089461        0.0003125000       12.6999353917        0.2074062500       -1.8750134795        0.2105263158        1.8893973447        0.1061621622       -1.8750134795        0.4473684211       -1.8542868128        0.3429473684       -1.8435089461        0.0004000000       -1.8750134795        0.3400000000       -0.5582525714        1.6218775510       -1.8382581905        0.0995200000       12.6999353917        0.2765416667       -1.8542868128        0.2715000000       -1.8382581905        0.1036666667       -1.8750134795        0.0000000000
       1.722830          -1.8955054301        0.0000000000       -1.8955054301        0.1250000000       -1.7864316031        0.0011875000       20.4508325597        0.3795000000       -1.8955054301        0.2105263158        3.2467680628        0.1375135135       -1.8955054301        0.4473684211       -1.8066608342        0.3436315789       -1.7864316031        0.0015200000       -1.8955054301        0.3400000000       -1.2747704148        1.6268571429       -1.8643414795        0.0997600000       20.4508325597        0.5060000000       -1.8066608342        0.2720416667       -1.8643414795        0.1039166667       -1.8955054301        0.0000000000
       1.741455          -1.9159973807        0.0000000000       -1.9159973807        0.1250000000       -1.4496837591        0.0049687500       26.7990623256        0.6030312500       -1.9159973807        0.2105263158        3.2063642577        0.1690810811       -1.9159973807        0.4473684211       -1.8348640842        0.3442631579       -1.4496837591        0.0063600000       -1.9159973807        0.3400000000       -1.4327740899        1.6307755102       -1.9057204965        0.0998400000       26.7990623256        0.8040416667       -1.8348640842        0.2725416667       -1.9057204965        0.1040000000       -1.9159973807        0.0000000000
       1.760081          -1.9364893313        0.0000000000       -1.9364893313        0.1250000000       -0.7468173999        0.0147187500       29.9263186077        0.8537187500       -1.9364893313        0.2105263158        3.8780067409        0.2052972973       -1.9364893313        0.4473684211       -1.8294563190        0.3451052632       -0.7468173999        0.0188400000       -1.9364893313        0.3400000000       -1.7273162445        1.6324897959       -1.9161530590        0.1000000000       29.9263186077        1.1382916667       -1.8294563190        0.2732083333       -1.9161530590        0.1041666667       -1.9364893313        0.0000000000
       1.778706          -1.9569812819        0.0000000000       -1.9569812819        0.1250000000        0.5861046712        0.0357812500       30.7395012290        1.1136875000       -1.9569812819        0.2105263158        3.6764063961        0.2407567568       -1.9569812819        0.4473684211       -1.8312104632        0.3461052632        0.5861046712        0.0458000000       -1.9569812819        0.3400000000       -1.9372686311        1.6326530612       -1.9569812819        0.1000000000       30.7395012290        1.4849166667       -1.8312104632        0.2740000000       -1.9569812819        0.1041666667       -1.9569812819        0.0000000000
       1.797331          -1.9774732325        0.0000000000       -1.9676468495        0.1250625000        2.2382415870        0.0710625000       25.7359974726        1.3363437500       -1.9676468495        0.2106315789        2.8496710044        0.2714594595       -1.9774732325        0.4473684211       -1.8202511051        0.3473684211        2.2382415870        0.0909600000       -1.9774732325        0.3400000000       -1.9774732325        1.6326530612       -1.9774732325        0.1000000000       25.7359974726        1.7817916667       -1.8202511051        0.2750000000       -1.9774732325        0.1041666667       -1.9774732325        0.0000000000
       1.815956          -1.9979651831        0.0000000000       -1.9931023824        0.1250937500        3.3275795909        0.1160937500       19.9877696973        1.5148125000       -1.9931023824        0.2106842105        3.0151880192        0.3036756757       -1.9979651831        0.4473684211       -1.8488392961        0.3485789474        3.3275795909        0.1486000000       -1.9979651831        0.3400000000       -1.9979651831        1.6326530612       -1.9979651831        0.1000000000       19.9877696973        2.0197500000       -1.8488392961        0.2759583333       -1.9979651831        0.1041666667       -1.9979651831        0.0000000000
       1.834581          -2.0184571337        0.0000000000       -2.0040168347        0.1251875000        5.6015923493        0.1811875000       14.5196963489        1.6504375000       -2.0040168347        0.2108421053        1.8281262818        0.3286486486       -2.0184571337        0.4473684211       -1.8323377251        0.3501052632        5.6015923493        0.2319200000       -2.0184571337        0.3400000000       -2.0184571337        1.6326530612       -2.0184571337        0.1000000000       14.5196963489        2.2005833333       -1.8323377251        0.2771666667       -2.0184571337        0.1041666667       -2.0184571337        0.0000000000
       1.853207          -2.0389490843        0.0000000000       -1.9960635660        0.1254687500        6.6778660631        0.2564062500        9.3912328056        1.7451250000       -1.9960635660        0.2113157895        1.4722544316        0.3516756757       -2.0389490843        0.4473684211       -1.9055274718        0.3512105263        6.6778660631        0.3282000000       -2.0389490843        0.3400000000       -2.0389490843        1.6326530612       -2.0389490843        0.1000000000        9.3912328056        2.3268333333       -1.9055274718        0.2780416667       -2.0389490843        0.1041666667       -2.0389490843        0.0000000000
       1.871832          -2.0594410349        0.0000000000       -2.0358528105        0.1256250000        8.6430081087        0.3496875000        5.7687043465        1.8106250000       -2.0358528105        0.2115789474        0.6824031598        0.3698378378       -2.0594410349        0.4473684211       -1.8770254334        0.3527368421        8.6430081087        0.4476000000       -2.0594410349        0.3400000000       -2.0594410349        1.6326530612       -2.0594410349        0.1000000000        5.7687043465        2.4141666667       -1.8770254334        0.2792500000       -2.0594410349        0.1041666667       -2.0594410349        0.0000000000
       1.890457          -2.0799329855        0.0000000000       -2.0098654900        0.1260937500        9.9229092521        0.4553437500        3.5447352104        1.8581562500       -2.0098654900        0.2123684211        0.1177876641        0.3845405405       -2.0619957066        0.4475263158       -1.9366838837        0.3539473684        9.9229092521        0.5828400000       -2.0619957066        0.3401200000       -2.0799329855        1.6326530612       -2.0799329855        0.1000000000        3.5447352104        2.4775416667       -1.9366838837        0.2802083333       -2.0799329855        0.1041666667       -2.0799329855        0.0000000000
       1.909082          -2.1004249361        0.0000000000       -1.9662826888        0.1270000000       11.3883643794        0.5752500000        1.8251631281        1.8916562500       -1.9662826888        0.2138947368        0.0918569357        0.3993513514       -2.0530588460        0.4479473684       -1.8968987678        0.3556842105       11.3883643794        0.7363200000       -2.0530588460        0.3404400000       -2.1004249361        1.6326530612       -2.1004249361        0.1000000000        1.8251631281        2.5222083333       -1.8968987678        0.2815833333       -2.1004249361        0.1041666667       -2.1004249361        0.0000000000
       1.927707          -2.1209168867        0.0000000000       -1.8918717019        0.1285625000       10.9625105416        0.6926875000        0.7694424746        1.9165625000       -1.8918717019        0.2165263158       -0.2826126143        0.4118918919       -2.0681448761        0.4484210526       -1.8033075637        0.3584210526       10.9625105416        0.8866400000       -2.0681448761        0.3408000000       -2.1209168867        1.6326530612       -2.1209168867        0.1000000000        0.7694424746        2.5554166667       -1.8033075637        0.2837500000       -2.1209168867        0.1041666667       -2.1209168867        0.0000000000
       1.946333          -2.1414088373        0.0000000000       -1.8737218271        0.1304062500        8.9168776657        0.7929062500       -0.0653221523        1.9346250000       -1.8737218271        0.2196315789        0.1815699630        0.4278918919       -2.0194524502        0.4495263158       -1.8026410956        0.3613684211        8.9168776657        1.0149200000       -2.0194524502        0.3416400000       -2.1414088373        1.6326530612       -2.1414088373        0.1000000000       -0.0653221523        2.5795000000       -1.8026410956        0.2860833333       -2.1414088373        0.1041666667       -2.1414088373        0.0000000000
       1.964958          -2.1619007879        0.0000000000       -1.7978816660        0.1329375000        7.2921701537        0.8794062500       -0.6249311622        1.9481250000       -1.7978816660        0.2238947368        0.0146833508        0.4430270270       -1.9433095522        0.4515263158       -1.8563044880        0.3640526316        7.2921701537        1.1256400000       -1.9433095522        0.3431600000       -2.1619007879        1.6326530612       -2.1619007879        0.1000000000       -0.6249311622        2.5975000000       -1.8563044880        0.2882083333       -2.1619007879        0.1041666667       -2.1619007879        0.0000000000
       1.983583          -2.1823927385        0.0000000000       -1.7861766574        0.1357187500        5.0716559252        0.9464062500       -0.8959889361        1.9595312500       -1.7861766574        0.2285789474        0.6976036525        0.4632432432       -1.8233942578        0.4548421053       -1.8381150950        0.3671052632        5.0716559252        1.2114000000       -1.8233942578        0.3456800000       -2.1823927385        1.6326530612       -2.1823927385        0.1000000000       -0.8959889361        2.6127083333       -1.8381150950        0.2906250000       -2.1823927385        0.1041666667       -2.1823927385        0.0000000000
       2.002208          -2.2028846890        0.0000000000       -1.7927124697        0.1386250000        2.9825742541        0.9947500000       -1.3299823406        1.9673437500       -1.7927124697        0.2334736842        0.2993923316        0.4809729730       -1.4915666726        0.4614736842       -1.7794811078        0.3708947368        2.9825742541        1.2732800000       -1.4915666726        0.3507200000       -2.2028846890        1.6326530612       -2.2028846890        0.1000000000       -1.3299823406        2.6231250000       -1.7794811078        0.2936250000       -2.2028846890        0.1041666667       -2.2028846890        0.0000000000
       2.020833          -2.2233766396        0.0000000000       -1.8825318337        0.1410625000        1.2703700171        1.0276250000       -1.5487879613        1.9734375000       -1.8825318337        0.2375789474        0.6186501828        0.5012972973       -1.2501336246        0.4706315789       -1.7456112707        0.3752105263        1.2703700171        1.3153600000       -1.2501336246        0.3576800000       -2.2233766396        1.6326530612       -2.2233766396        0.1000000000       -1.5487879613        2.6312500000       -1.7456112707        0.2970416667       -2.2233766396        0.1041666667       -2.2233766396        0.0000000000
       2.039459          -2.2438685902        0.0000000000       -1.9970643550        0.1428437500        0.1682314692        1.0505312500       -1.6817033877        1.9785625000       -1.9970643550        0.2405789474        0.3924546968        0.5203243243       -0.7086596488        0.4852105263       -1.8166519023        0.3791052632        0.1682314692        1.3446800000       -0.7086596488        0.3687600000       -2.2266762408        1.6328163265       -2.2438685902        0.1000000000       -1.6817033877        2.6380833333       -1.8166519023        0.3001250000       -2.2438685902        0.1041666667       -2.2438685902        0.0000000000
       2.058084          -2.2643605408        0.0000000000       -2.0240805122        0.1445937500       -0.6469326911        1.0660312500       -1.8533458193        1.9823437500       -2.0240805122        0.2435263158        0.1106080818        0.5376216216       -0.3970414613        0.5031052632       -1.7323119060        0.3840000000       -0.6469326911        1.3645200000       -0.3970414613        0.3823600000       -2.0939928937        1.6344489796       -2.2643605408        0.1000000000       -1.8533458193        2.6431250000       -1.7323119060        0.3040000000       -2.2643605408        0.1041666667       -2.2643605408        0.0000000000
       2.076709          -2.2848524914        0.0000000000       -2.0552318788        0.1462812500       -1.2539409852        1.0760000000       -1.9886135529        1.9850937500       -2.0552318788        0.2463684211        0.3924457031        0.5572972973        0.0991197361        0.5261578947       -1.7575755290        0.3888947368       -1.2539409852        1.3772800000        0.0991197361        0.3998800000       -1.8289852833        1.6388571429       -2.2848524914        0.1000000000       -1.9886135529        2.6467916667       -1.7575755290        0.3078750000       -2.2848524914        0.1041666667       -2.2848524914        0.0000000000
       2.095334          -2.3053444420        0.0000000000       -1.9892617093        0.1486250000       -1.6743590188        1.0821562500       -2.0150751325        1.9878125000       -1.9892617093        0.2503157895       -0.1621326587        0.5731891892        0.3487390480        0.5520526316       -1.7321810867        0.3942631579       -1.6743590188        1.3851600000        0.3487390480        0.4195600000       -1.2511091882        1.6491428571       -2.3053444420        0.1000000000       -2.0150751325        2.6504166667       -1.7321810867        0.3121250000       -2.3053444420        0.1041666667       -2.3053444420        0.0000000000
       2.113959          -2.3258363926        0.0000000000       -1.9248150819        0.1516250000       -2.0115359403        1.0852500000       -2.1307214233        1.9896562500       -1.9248150819        0.2553684211        0.4198951043        0.5937297297        0.9678853062        0.5844736842       -1.4012594818        0.4030000000       -2.0115359403        1.3891200000        0.9678853062        0.4442000000       -0.7584159553        1.6645714286       -2.3258363926        0.1000000000       -2.1307214233        2.6528750000       -1.4012594818        0.3190416667       -2.3258363926        0.1041666667       -2.3258363926        0.0000000000
       2.132585          -2.3463283432        0.0000000000       -1.8494296108        0.1553750000       -2.1512127743        1.0871875000       -2.1201358994        1.9918125000       -1.8494296108        0.2616842105        0.4900233401        0.6151351351        1.2896453147        0.6205789474       -1.2697144230        0.4132631579       -2.1512127743        1.3916000000        1.2896453147        0.4716400000       -0.5788561718        1.6821224490       -2.3463283432        0.1000000000       -2.1201358994        2.6557500000       -1.2697144230        0.3271666667       -2.3463283432        0.1041666667       -2.3463283432        0.0000000000
       2.151210          -2.3569162345        0.0001269841       -1.7100247833        0.1603750000       -2.2357895895        1.0885000000       -2.1945825128        1.9934687500       -1.7100247833        0.2701052632        0.9136070126        0.6401081081        1.6159876818        0.6604736842       -1.2393213342        0.4241052632       -2.2357895895        1.3932800000        1.6159876818        0.5019600000       -1.0791793975        1.6950204082       -2.3668202938        0.1000000000       -2.1945825128        2.6579583333       -1.2393213342        0.3357500000       -2.3668202938        0.1041666667       -2.3668202938        0.0000000000
       2.169835          -2.2449360636        0.0019682540       -1.5611557218        0.1667187500       -2.2450342541        1.0899375000       -2.2519935036        1.9947812500       -1.5611557218        0.2807894737        0.6960081711        0.6637837838        1.8321906256        0.7031052632       -1.1718175905        0.4358947368       -2.2450342541        1.3951200000        1.8321906256        0.5343600000       -1.3854328026        1.7051428571       -2.3873122444        0.1000000000       -2.2519935036        2.6597083333       -1.1718175905        0.3450833333       -2.3873122444        0.1041666667       -2.3873122444        0.0000000000
       2.188460          -2.1206074877        0.0057142857       -1.3788534582        0.1746875000       -2.2759370967        1.0912812500       -2.3055816382        1.9957812500       -1.3788534582        0.2942105263        1.6403835473        0.6951351351        1.9875505444        0.7478947368       -1.2564553967        0.4471578947       -2.2759370967        1.3968400000        1.9875505444        0.5684000000       -1.7989749911        1.7113469388       -2.4078041950        0.1000000000       -2.3055816382        2.6610416667       -1.2564553967        0.3540000000       -2.4078041950        0.1041666667       -2.4078041950        0.0000000000
       2.207085          -1.8394432217        0.0134603175       -0.9679129505        0.1860937500       -2.3674801879        1.0919062500       -2.3142662249        1.9969062500       -0.9679129505        0.3134210526        1.0597542315        0.7223783784        1.9248460909        0.7926315789       -1.1479601937        0.4597894737       -2.3674801879        1.3976400000        1.9248460909        0.6024000000       -2.2297134265        1.7133877551       -2.4282961456        0.1000000000       -2.3142662249        2.6625416667       -1.1479601937        0.3640000000       -2.4282961456        0.1041666667       -2.4282961456        0.0000000000
       2.225710          -1.3527315114        0.0280000000       -0.6157713783        0.2005312500       -2.4186345744        1.0922187500       -2.3765452836        1.9976250000       -0.6157713783        0.3377368421        1.2296842035        0.7513513514        2.0609091381        0.8393684211       -1.1262652117        0.4729473684       -2.4186345744        1.3980400000        2.0609091381        0.6379200000       -2.3621428745        1.7142857143       -2.4487880962        0.1000000000       -2.3765452836        2.6635000000       -1.1262652117        0.3744166667       -2.4487880962        0.1041666667       -2.4487880962        0.0000000000
       2.244336          -0.5611654820        0.0535238095       -0.2107948775        0.2184687500       -2.4214347861        1.0927187500       -2.3882919752        1.9984375000       -0.2107948775        0.3679473684        1.5870180178        0.7835675676        1.5648308841        0.8815263158       -1.2626561468        0.4850526316       -2.4214347861        1.3986800000        1.5648308841        0.6699600000       -2.4692800468        1.7142857143       -2.4692800468        0.1000000000       -2.3882919752        2.6645833333       -1.2626561468        0.3840000000       -2.4692800468        0.1041666667       -2.4692800468        0.0000000000
       2.262961           0.3158907323        0.0913650794        0.3588775288        0.2412812500       -2.4512176723        1.0931250000       -2.4372540866        1.9989687500        0.3588775288        0.4063684211        1.0471517534        0.8118918919        1.0566015497        0.9188947368       -1.3399061613        0.4966842105       -2.4512176723        1.3992000000        1.0566015497        0.6983600000       -2.4897719974        1.7142857143       -2.4700005486        0.1002000000       -2.4372540866        2.6652916667       -1.3399061613        0.3932083333       -2.4700005486        0.1043750000       -2.4897719974        0.0000000000
       2.281586           0.8514590779        0.1370793651        0.9111738948        0.2689062500       -2.4631998256        1.0936250000       -2.4826873138        1.9992500000        0.9111738948        0.4528947368        1.6003151602        0.8450810811        0.7445916722        0.9534736842       -1.2098079353        0.5099473684       -2.4631998256        1.3998400000        0.7445916722        0.7246400000       -2.4872121330        1.7145306122       -2.4671218358        0.1006400000       -2.4826873138        2.6656666667       -1.2098079353        0.4037083333       -2.4671218358        0.1048333333       -2.5102639480        0.0000000000
       2.300211           1.2344536206        0.1886984127        1.7382853080        0.3036562500       -2.4461428876        1.0945312500       -2.4882062523        1.9996875000        1.7382853080        0.5114210526        1.3738853295        0.8768648649        0.2407425078        0.9831578947       -1.3534423764        0.5220526316       -2.4461428876        1.4010000000        0.2407425078        0.7472000000       -2.4392952477        1.7155102041       -2.3984872837        0.1020000000       -2.4882062523        2.6662500000       -1.3534423764        0.4132916667       -2.3984872837        0.1062500000       -2.5307558986        0.0000000000
       2.318836           1.6660951872        0.2469841270        2.2356976329        0.3429375000       -2.4673144535        1.0954375000       -2.5241142083        1.9999687500        2.2356976329        0.5775789474        1.3615543923        0.9089729730       -0.1676003423        1.0088947368       -1.4493998835        0.5334736842       -2.4673144535        1.4021600000       -0.1676003423        0.7667600000       -2.3319932644        1.7178775510       -2.3968875812        0.1036000000       -2.5241142083        2.6666250000       -1.4493998835        0.4223333333       -2.3968875812        0.1079166667       -2.5184052390        0.0003404255
       2.337462           1.7031482659        0.3065396825        2.6077421172        0.3857812500       -2.4626344476        1.0966250000       -2.5687489732        2.0000000000        2.6077421172        0.6497368421        1.4275100617        0.9420540541       -0.7293402802        1.0289473684       -1.4333367721        0.5453684211       -2.4626344476        1.4036800000       -0.7293402802        0.7820000000       -2.1067236481        1.7229387755       -2.2922769680        0.1065200000       -2.5687489732        2.6666666667       -1.4333367721        0.4317500000       -2.2922769680        0.1109583333       -2.3843995162        0.0022978723
       2.356087           2.2773408936        0.3749206349        3.0522890104        0.4328437500       -2.4583524133        1.0980937500       -2.5922317504        2.0000000000        3.0522890104        0.7290000000        1.3624376890        0.9750270270       -1.0186622974        1.0462105263       -1.4078568763        0.5578421053       -2.4583524133        1.4055600000       -1.0186622974        0.7951200000       -1.4537632586        1.7354285714       -2.2466141711        0.1101600000       -2.5922317504        2.6666666667       -1.4078568763        0.4416250000       -2.2466141711        0.1147500000       -2.1558663241        0.0068936170
       2.374712           1.6758552933        0.4356190476        3.2589864483        0.4821875000       -2.3725004738        1.1007500000       -2.6127237010        2.0000000000        3.2589864483        0.8121052632        1.2852001720        1.0077837838       -1.2990075759        1.0607368421       -1.4773032879        0.5698947368       -2.3725004738        1.4089600000       -1.2990075759        0.8061600000       -0.7670710555        1.7558367347       -1.9532873912        0.1171600000       -2.6127237010        2.6666666667       -1.4773032879        0.4511666667       -1.9532873912        0.1220416667       -1.7869250395        0.0156595745
       2.393337           0.8920170891        0.4859047619        3.5839075804        0.5348437500       -2.2686745386        1.1048125000       -2.6332156516        2.0000000000        3.5839075804        0.9007894737        1.1705528714        1.0400000000       -1.5233576882        1.0731052632       -1.5017115223        0.5820000000       -2.2686745386        1.4141600000       -1.5233576882        0.8155600000        0.2602221303        1.7880816327       -1.8181391118        0.1258800000       -2.6332156516        2.6666666667       -1.5017115223        0.4607500000       -1.8181391118        0.1311250000       -1.3683594168        0.0291914894
       2.411962           0.4026354627        0.5298412698        3.5959537443        0.5881875000       -2.3031114859        1.1087500000       -2.6537076022        2.0000000000        3.5959537443        0.9906315789        1.2093487946        1.0729729730       -1.6695781529        1.0841578947       -1.2234004164        0.5974210526       -2.3031114859        1.4192000000       -1.6695781529        0.8239600000        1.3222136287        1.8327346939       -1.9636454050        0.1333200000       -2.6537076022        2.6666666667       -1.2234004164        0.4729583333       -1.9636454050        0.1388750000       -1.2960011515        0.0438297872
       2.430588           0.0343935681        0.5690793651        3.5893355360        0.6420625000       -2.3870360879        1.1120000000       -2.6741995528        2.0000000000        3.5893355360        1.0813684211        1.2472360982        1.1067027027       -1.5348465343        1.0970526316       -1.0223314435        0.6153684211       -2.3870360879        1.4233600000       -1.5348465343        0.8337600000        1.6607515902        1.8817959184       -1.9305198104        0.1414000000       -2.6741995528        2.6666666667       -1.0223314435        0.4871666667       -1.9305198104        0.1472916667       -0.8882401969        0.0632340426
       2.449213          -0.4590446327        0.6017142857        3.0488904211        0.6918437500       -2.3850500623        1.1155312500       -2.6946915033        2.0000000000        3.0488904211        1.1652105263        0.9848805003        1.1385945946       -1.5778478518        1.1097894737       -0.8678983405        0.6353684211       -2.3850500623        1.4278800000       -1.5778478518        0.8434400000        2.5092084321        1.9411428571       -2.0078172741        0.1489200000       -2.6946915033        2.6666666667       -0.8678983405        0.5030000000       -2.0078172741        0.1551250000       -0.5802755872        0.0863829787
       2.467838          -0.3841755134        0.6360000000        2.6451124374        0.7386562500       -2.2882204995        1.1204375000       -2.7151834539        2.0000000000        2.6451124374        1.2440526316        1.2460931980        1.1731891892       -1.6800523488        1.1216842105       -0.6015999382        0.6586842105       -2.2882204995        1.4341600000       -1.6800523488        0.8524800000        2.2008012923        1.9976326531       -2.1604035641        0.1550400000       -2.7151834539        2.6666666667       -0.6015999382        0.5214583333       -2.1604035641        0.1615000000       -0.3929925647        0.1120000000
